player1,player2,score1,score2,best_of,tournament_id,date,year
Mark Wildman,John Virgo,5,2,9,733,,1984
Jimmy White,John Campbell,5,1,9,733,,1984
Kirk Stevens,Eddie McLaughlin,5,4,9,733,,1984
John Spencer,Joe Johnson,5,4,9,733,,1984
Colin Roscoe,Bill Werbeniuk,5,4,9,733,,1984
John Parrott,Doug Mountjoy,5,4,9,733,,1984
Tony Meo,Jim Meadowcroft,5,1,9,733,,1984
Murdo Macleod,David Taylor,5,4,9,733,,1984
Tony Knowles,Eugene Hughes,5,1,9,733,,1984
Alex Higgins,Patsy Fagan,5,3,9,733,,1984
Mike Hallett,Dennis Taylor,5,4,9,733,,1984
Terry Griffiths,Dean Reynolds,5,2,9,733,,1984
Silvino Francisco,Cliff Thorburn,5,1,9,733,,1984
Steve Davis,Eddie Sinclair,5,2,9,733,,1984
Eddie Charlton,Cliff Wilson,5,0,9,733,,1984
Mark Wildman,Silvino Francisco,5,1,9,733,,1984
Kirk Stevens,Murdo Macleod,5,1,9,733,,1984
John Parrott,Alex Higgins,5,2,9,733,,1984
Tony Meo,Rex Williams,5,3,9,733,,1984
Tony Knowles,Mike Hallett,5,3,9,733,,1984
Terry Griffiths,Colin Roscoe,5,2,9,733,,1984
Steve Davis,John Spencer,5,1,9,733,,1984
Eddie Charlton,Jimmy White,5,3,9,733,,1984
Mark Wildman,Eddie Charlton,5,4,9,733,,1984
John Parrott,Tony Knowles,5,1,9,733,,1984
Tony Meo,Kirk Stevens,5,2,9,733,,1984
Steve Davis,Terry Griffiths,5,4,9,733,,1984
Tony Meo,Mark Wildman,5,3,9,733,,1984
Steve Davis,John Parrott,5,4,9,733,,1984
Steve Davis,Tony Meo,9,8,17,733,,1984
Murdo Macleod,Eddie Sinclair,8,7,15,2065,,1984
Jimmy White,David Taylor,1,0,1,723,,1984
Willie Thorne,Tony Knowles,1,0,1,723,,1984
Dennis Taylor,Kirk Stevens,1,0,1,723,,1984
John Spencer,Alex Higgins,1,0,1,723,,1984
Terry Griffiths,Doug Mountjoy,1,0,1,723,,1984
Silvino Francisco,Ray Reardon,1,0,1,723,,1984
Steve Davis,Mark Wildman,1,0,1,723,,1984
Eddie Charlton,Tony Meo,1,0,1,723,,1984
Jimmy White,Steve Davis,1,0,1,723,,1984
Willie Thorne,Dennis Taylor,1,0,1,723,,1984
John Spencer,Eddie Charlton,1,0,1,723,,1984
Terry Griffiths,Silvino Francisco,1,0,1,723,,1984
John Spencer,Jimmy White,1,0,1,723,,1984
Terry Griffiths,Willie Thorne,1,0,1,723,,1984
Terry Griffiths,John Spencer,2,1,3,723,,1984
Jimmy White,Kirk Stevens,6,4,10,756,,1984
Jimmy White,David Taylor,6,4,10,756,,1984
Jimmy White,Alex Higgins,6,4,10,756,,1984
Jimmy White,Ray Reardon,6,4,10,756,,1984
Jimmy White,Tony Knowles,5,5,10,756,,1984
Bill Werbeniuk,Jimmy White,6,4,10,756,,1984
Bill Werbeniuk,David Taylor,6,4,10,756,,1984
Bill Werbeniuk,Eddie Charlton,5,5,10,756,,1984
John Virgo,Bill Werbeniuk,8,2,10,756,,1984
John Virgo,Dennis Taylor,6,4,10,756,,1984
John Virgo,Ray Reardon,6,4,10,756,,1984
John Virgo,David Taylor,6,4,10,756,,1984
John Virgo,Jimmy White,6,4,10,756,,1984
John Virgo,Alex Higgins,6,4,10,756,,1984
John Virgo,Kirk Stevens,6,4,10,756,,1984
John Virgo,Tony Knowles,6,4,10,756,,1984
John Virgo,Doug Mountjoy,5,5,10,756,,1984
Dennis Taylor,Eddie Charlton,8,2,10,756,,1984
Dennis Taylor,Kirk Stevens,8,2,10,756,,1984
Dennis Taylor,David Taylor,7,3,10,756,,1984
Dennis Taylor,John Spencer,7,3,10,756,,1984
Dennis Taylor,Jimmy White,7,3,10,756,,1984
Dennis Taylor,Ray Reardon,7,3,10,756,,1984
Dennis Taylor,Doug Mountjoy,6,4,10,756,,1984
Dennis Taylor,Bill Werbeniuk,6,4,10,756,,1984
Dennis Taylor,Tony Knowles,5,5,10,756,,1984
David Taylor,John Spencer,6,4,10,756,,1984
Kirk Stevens,Alex Higgins,6,4,10,756,,1984
Kirk Stevens,Tony Knowles,6,4,10,756,,1984
John Spencer,Doug Mountjoy,8,2,10,756,,1984
John Spencer,Bill Werbeniuk,7,3,10,756,,1984
John Spencer,Kirk Stevens,6,4,10,756,,1984
John Spencer,Alex Higgins,6,4,10,756,,1984
John Spencer,Jimmy White,5,5,10,756,,1984
John Spencer,John Virgo,5,5,10,756,,1984
Ray Reardon,Bill Werbeniuk,6,4,10,756,,1984
Ray Reardon,David Taylor,5,5,10,756,,1984
Ray Reardon,John Spencer,5,5,10,756,,1984
Ray Reardon,Doug Mountjoy,5,5,10,756,,1984
Doug Mountjoy,David Taylor,9,1,10,756,,1984
Doug Mountjoy,Tony Knowles,7,3,10,756,,1984
Doug Mountjoy,Kirk Stevens,7,3,10,756,,1984
Doug Mountjoy,Bill Werbeniuk,7,3,10,756,,1984
Doug Mountjoy,Jimmy White,7,3,10,756,,1984
Tony Knowles,Bill Werbeniuk,7,3,10,756,,1984
Tony Knowles,David Taylor,6,4,10,756,,1984
Tony Knowles,John Spencer,6,4,10,756,,1984
Tony Knowles,Alex Higgins,5,5,10,756,,1984
Tony Knowles,Ray Reardon,5,5,10,756,,1984
Alex Higgins,Bill Werbeniuk,7,3,10,756,,1984
Alex Higgins,Eddie Charlton,7,3,10,756,,1984
Alex Higgins,Dennis Taylor,6,4,10,756,,1984
Alex Higgins,Doug Mountjoy,6,4,10,756,,1984
Alex Higgins,David Taylor,5,5,10,756,,1984
Alex Higgins,Ray Reardon,5,5,10,756,,1984
Eddie Charlton,Tony Knowles,8,2,10,756,,1984
Eddie Charlton,John Virgo,7,3,10,756,,1984
Eddie Charlton,John Spencer,7,3,10,756,,1984
Eddie Charlton,Ray Reardon,6,4,10,756,,1984
Eddie Charlton,Jimmy White,6,4,10,756,,1984
Eddie Charlton,David Taylor,6,4,10,756,,1984
Eddie Charlton,Doug Mountjoy,6,4,10,756,,1984
Dennis Taylor,Fred Davis,5,0,9,701,,1985
Alex Higgins,Cliff Thorburn,5,4,9,701,,1985
Terry Griffiths,Ray Reardon,5,2,9,701,,1985
Steve Davis,John Spencer,5,2,9,701,,1985
Dennis Taylor,Terry Griffiths,6,4,11,701,,1985
Steve Davis,Alex Higgins,6,1,11,701,,1985
Dennis Taylor,Steve Davis,9,5,17,701,,1985
Gary Wilkinson,Chris Spencer,3,1,5,1280,,1985
Alan Thomson,Steve Ventham,3,2,5,1280,,1985
Jason Smith,Mukesh Parmar,3,2,5,1280,,1985
JJ Rees,Peter Bardsley,3,2,5,1280,,1985
Tony Putnam,Chris Cookson,3,1,5,1280,,1985
Terry Parsons,Steve Muir,3,0,5,1280,,1985
Jimmy McNellan,Eddie Forde,3,0,5,1280,,1985
Robert Marshall,John Welsh,3,2,5,1280,,1985
John Keers,Kerry Jones,3,2,5,1280,,1985
Dilwyn John,Andrew Snell,3,1,5,1280,,1985
Derek Heaton,Jim Chambers,3,1,5,1280,,1985
Paul H Smith,Roger Leighton,3,2,5,1280,,1985
Frank Fitzgerald,Mark Boyd,3,1,5,1280,,1985
Richard Culham,Paul Cavney,3,1,5,1280,,1985
Martin Clark,John Hunter,3,0,5,1280,,1985
Jimmy Allan,Neil Davies,3,1,5,1280,,1985
Gary Wilkinson,Derek Heaton,4,0,7,1280,,1985
JJ Rees,Frank Fitzgerald,4,2,7,1280,,1985
Terry Parsons,Dilwyn John,4,1,7,1280,,1985
Jimmy McNellan,Paul H Smith,4,1,7,1280,,1985
Robert Marshall,Jason Smith,4,0,7,1280,,1985
John Keers,Tony Putnam,4,2,7,1280,,1985
Richard Culham,Jimmy Allan,4,3,7,1280,,1985
Martin Clark,Alan Thomson,4,3,7,1280,,1985
Gary Wilkinson,Jimmy McNellan,4,0,7,1280,,1985
Terry Parsons,Richard Culham,4,2,7,1280,,1985
Robert Marshall,John Keers,4,3,7,1280,,1985
Martin Clark,JJ Rees,4,1,7,1280,,1985
Terry Parsons,Gary Wilkinson,4,3,7,1280,,1985
Robert Marshall,Martin Clark,4,0,7,1280,,1985
Terry Parsons,Robert Marshall,5,2,9,1280,,1985
Glen Wilkinson,Martin Smith,9,4,17,688,,1985
Sakchai Sim Ngam,Roger Bales,9,2,17,688,,1985
Dessie Sheehan,Paul Watchorn,9,7,17,688,,1985
Joe O'Boye,Bernard Bennett,9,3,17,688,,1985
Greg Jenkins,Pascal Burke,9,5,17,688,,1985
Dennis Hughes,Tony Kearney,9,8,17,688,,1985
Pat Houlihan,Gerry Watson,9,4,17,688,,1985
John Hargreaves,Derek Mienie,9,7,17,688,,1985
Tony Drago,Dave Gilbert,9,5,17,688,,1985
Graham Cripsey,David Greaves,9,4,17,688,,1985
Jim Bear,Bert Demarco,9,1,17,688,,1985
Omprakesh Agrawal,Stephen Hendry,9,2,17,688,,1985
Jim Wych,Steve Duggan,9,5,17,688,,1985
Barry West,Colin Roscoe,9,5,17,688,,1985
Eddie Sinclair,Geoff Foulds,9,4,17,688,,1985
Sakchai Sim Ngam,Mick Fisher,9,4,17,688,,1985
Dessie Sheehan,George Scott,9,6,17,688,,1985
Joe O'Boye,Marcel Gauvreau,9,5,17,688,,1985
Steve Newbury,Pat Houlihan,9,3,17,688,,1985
Tommy Murphy,Clive Everton,9,4,17,688,,1985
Mario Morra,Omprakesh Agrawal,9,8,17,688,,1985
Graham Miles,Bill Oliver,9,4,17,688,,1985
Bernie Mikkelsen,Ian Williamson,9,3,17,688,,1985
Paul Medati,Billy Kelly,9,1,17,688,,1985
Jim Meadowcroft,John Hargreaves,9,8,17,688,,1985
Jack McLaughlin,Bob Chaperon,9,5,17,688,,1985
Steve Longworth,Matt Gibson,9,2,17,688,,1985
Warren King,Dennis Hughes,9,0,17,688,,1985
Wayne Jones,Jack Fitzmaurice,9,3,17,688,,1985
Tony Jones,Frank Jonik,9,4,17,688,,1985
Vic Harris,Ian Black,9,3,17,688,,1985
Peter Francisco,Gino Rigitano,9,0,17,688,,1985
Danny Fowler,Glen Wilkinson,9,6,17,688,,1985
Patsy Fagan,Bob Harris,9,2,17,688,,1985
Ray Edmonds,Jimmy van Rensberg,9,5,17,688,,1985
Tony Drago,Jim Donnelly,9,8,17,688,,1985
Fred Davis,John Rea,9,8,17,688,,1985
Mike Darrington,Robby Foldvari,9,6,17,688,,1985
Paddy Browne,Dave Chalmers,9,4,17,688,,1985
Malcolm Bradley,Greg Jenkins,9,3,17,688,,1985
Jim Bear,Mike Watterson,9,0,17,688,,1985
Rex Williams,Warren King,9,5,17,688,,1985
Jimmy White,Malcolm Bradley,9,4,17,688,,1985
Barry West,Eugene Hughes,9,3,17,688,,1985
John Virgo,Wayne Jones,9,7,17,688,,1985
Willie Thorne,Paddy Browne,9,6,17,688,,1985
Cliff Thorburn,Les Dodd,9,4,17,688,,1985
Dennis Taylor,Jim Bear,9,3,17,688,,1985
David Taylor,Bernie Mikkelsen,9,6,17,688,,1985
Kirk Stevens,Steve Newbury,9,7,17,688,,1985
John Spencer,Vic Harris,9,5,17,688,,1985
Dean Reynolds,Jack McLaughlin,9,7,17,688,,1985
Ray Reardon,Graham Miles,9,4,17,688,,1985
John Parrott,Eddie Sinclair,9,2,17,688,,1985
Doug Mountjoy,Mario Morra,9,2,17,688,,1985
Tony Meo,Steve Longworth,9,5,17,688,,1985
Dave Martin,Mike Darrington,9,3,17,688,,1985
Murdo Macleod,Tommy Murphy,9,7,17,688,,1985
Tony Knowles,Joe O'Boye,9,5,17,688,,1985
Joe Johnson,Sakchai Sim Ngam,9,4,17,688,,1985
Alex Higgins,Ray Edmonds,9,8,17,688,,1985
Mike Hallett,Jim Meadowcroft,9,1,17,688,,1985
Terry Griffiths,Tony Jones,9,5,17,688,,1985
Silvino Francisco,Jim Wych,9,8,17,688,,1985
Peter Francisco,Eddie Charlton,9,5,17,688,,1985
Danny Fowler,Perrie Mans,9,2,17,688,,1985
Neal Foulds,Patsy Fagan,9,5,17,688,,1985
Tony Drago,Mark Wildman,9,5,17,688,,1985
Steve Davis,Dessie Sheehan,9,1,17,688,,1985
Fred Davis,Bill Werbeniuk,9,7,17,688,,1985
Graham Cripsey,Cliff Wilson,9,7,17,688,,1985
Tony Chappel,Dene O'Kane,9,5,17,688,,1985
John Campbell,Paul Medati,9,7,17,688,,1985
Rex Williams,Peter Francisco,9,7,17,688,,1985
Jimmy White,Tony Chappel,9,5,17,688,,1985
Barry West,Doug Mountjoy,9,4,17,688,,1985
Willie Thorne,John Virgo,9,8,17,688,,1985
Cliff Thorburn,John Parrott,9,6,17,688,,1985
Dennis Taylor,Graham Cripsey,9,2,17,688,,1985
David Taylor,John Campbell,9,4,17,688,,1985
Kirk Stevens,Mike Hallett,9,5,17,688,,1985
Tony Meo,Danny Fowler,9,2,17,688,,1985
Murdo Macleod,Ray Reardon,9,5,17,688,,1985
Tony Knowles,John Spencer,9,7,17,688,,1985
Alex Higgins,Fred Davis,9,2,17,688,,1985
Terry Griffiths,Dean Reynolds,9,7,17,688,,1985
Silvino Francisco,Dave Martin,9,6,17,688,,1985
Neal Foulds,Joe Johnson,9,8,17,688,,1985
Steve Davis,Tony Drago,9,2,17,688,,1985
Jimmy White,Alex Higgins,9,6,17,688,,1985
Barry West,Murdo Macleod,9,4,17,688,,1985
Willie Thorne,Cliff Thorburn,9,7,17,688,,1985
Dennis Taylor,Neal Foulds,9,5,17,688,,1985
Kirk Stevens,Rex Williams,9,7,17,688,,1985
Tony Knowles,David Taylor,9,7,17,688,,1985
Terry Griffiths,Silvino Francisco,9,5,17,688,,1985
Steve Davis,Tony Meo,9,5,17,688,,1985
Jimmy White,Tony Knowles,9,4,17,688,,1985
Willie Thorne,Terry Griffiths,9,7,17,688,,1985
Dennis Taylor,Kirk Stevens,9,1,17,688,,1985
Steve Davis,Barry West,9,1,17,688,,1985
Willie Thorne,Dennis Taylor,9,7,17,688,,1985
Steve Davis,Jimmy White,9,5,17,688,,1985
Steve Davis,Willie Thorne,16,14,31,688,,1985
Tony Putnam,Robert Marshall,3,0,5,1276,,1985
Gary Wilkinson,Paul Tanner,4,0,7,1276,,1985
Micky Wareham,Andy Marson,4,3,7,1276,,1985
Nick Terry,JJ Rees,4,1,7,1276,,1985
Tony Putnam,Larry Firth,4,3,7,1276,,1985
Jimmy McNellan,David Singh,4,1,7,1276,,1985
Stefan Mazrocis,Jason Smith,4,3,7,1276,,1985
Eric Lawlor,Barry Scarlett,4,2,7,1276,,1985
Dilwyn John,David Langton,4,0,7,1276,,1985
John Hunter,Paul Cavney,4,2,7,1276,,1985
Derek Heaton,Paul Davis,4,2,7,1276,,1985
Anthony Harris,Steve Meakin,4,2,7,1276,,1985
Joe Grech,Karl Townsend,4,1,7,1276,,1985
Roy Connor,Trevor Wells,4,3,7,1276,,1985
Rod Burman,Craig Edwards,4,3,7,1276,,1985
Chris Barnett,A Coleman,4,2,7,1276,,1985
Chris Archer,Jimmy Allan,4,2,7,1276,,1985
Gary Wilkinson,Derek Heaton,4,2,7,1276,,1985
Tony Putnam,Micky Wareham,4,3,7,1276,,1985
Eric Lawlor,Jimmy McNellan,4,2,7,1276,,1985
Dilwyn John,Rod Burman,4,2,7,1276,,1985
Anthony Harris,Roy Connor,4,3,7,1276,,1985
Joe Grech,John Hunter,4,0,7,1276,,1985
Chris Barnett,Stefan Mazrocis,4,2,7,1276,,1985
Chris Archer,Nick Terry,4,2,7,1276,,1985
Gary Wilkinson,Joe Grech,4,1,7,1276,,1985
Tony Putnam,Dilwyn John,4,1,7,1276,,1985
Eric Lawlor,Chris Barnett,4,3,7,1276,,1985
Anthony Harris,Chris Archer,4,2,7,1276,,1985
Tony Putnam,Eric Lawlor,4,0,7,1276,,1985
Anthony Harris,Gary Wilkinson,4,2,7,1276,,1985
Anthony Harris,Tony Putnam,5,1,9,1276,,1985
Cliff Thorburn,Jimmy White,5,3,9,697,,1985
Dennis Taylor,John Parrott,5,1,9,697,,1985
Ray Reardon,Tony Knowles,5,2,9,697,,1985
Steve Davis,Terry Griffiths,5,4,9,697,,1985
Dennis Taylor,Ray Reardon,8,3,15,697,,1985
Steve Davis,Cliff Thorburn,8,1,15,697,,1985
Dennis Taylor,Steve Davis,9,5,17,697,,1985
Barry West,Bert Demarco,5,2,9,690,,1985
Gerry Watson,Dessie Sheehan,5,1,9,690,,1985
Sakchai Sim Ngam,Derek Mienie,5,3,9,690,,1985
Joe O'Boye,Stephen Hendry,5,4,9,690,,1985
Tony Kearney,Jim Bear,5,3,9,690,,1985
Dennis Hughes,Bernard Bennett,5,4,9,690,,1985
John Hargreaves,Graham Cripsey,5,1,9,690,,1985
Dave Gilbert,Glen Wilkinson,5,4,9,690,,1985
Tony Drago,Paul Watchorn,5,2,9,690,,1985
Mike Darrington,David Greaves,5,2,9,690,,1985
Roger Bales,Martin Smith,5,1,9,690,,1985
Omprakesh Agrawal,Jim Rempe,5,2,9,690,,1985
Barry West,Jim Meadowcroft,5,2,9,690,,1985
Mike Watterson,Joe Cagianello,5,1,9,690,,1985
Gerry Watson,Colin Roscoe,5,2,9,690,,1985
Jimmy van Rensberg,Eddie McLaughlin,5,4,9,690,,1985
Sakchai Sim Ngam,Fred Davis,5,3,9,690,,1985
George Scott,Dave Chalmers,5,2,9,690,,1985
Bill Oliver,Patsy Fagan,5,4,9,690,,1985
Joe O'Boye,Bob Chaperon,5,3,9,690,,1985
Steve Newbury,Pascal Burke,5,3,9,690,,1985
Mario Morra,Dennis Hughes,5,2,9,690,,1985
Graham Miles,Gino Rigitano,5,4,9,690,,1985
Bernie Mikkelsen,Tommy Murphy,5,4,9,690,,1985
Jack McLaughlin,Paul Medati,5,2,9,690,,1985
Steve Longworth,John Hargreaves,5,2,9,690,,1985
Billy Kelly,Jim Donnelly,5,4,9,690,,1985
Wayne Jones,John Rea,5,0,9,690,,1985
Tony Jones,Pat Houlihan,5,4,9,690,,1985
Vic Harris,Jim Wych,5,3,9,690,,1985
Bob Harris,Paddy Browne,5,3,9,690,,1985
Dave Gilbert,Ian Williamson,5,4,9,690,,1985
Matt Gibson,Malcolm Bradley,5,4,9,690,,1985
Peter Francisco,Clive Everton,5,0,9,690,,1985
Danny Fowler,Frank Jonik,5,4,9,690,,1985
Geoff Foulds,Ian Black,5,3,9,690,,1985
Jack Fitzmaurice,Eddie Sinclair,5,3,9,690,,1985
Ray Edmonds,Tony Kearney,5,2,9,690,,1985
Steve Duggan,Marcel Gauvreau,5,4,9,690,,1985
Tony Drago,Warren King,5,4,9,690,,1985
Mike Darrington,Robby Foldvari,5,3,9,690,,1985
Tony Chappel,Les Dodd,5,2,9,690,,1985
Roger Bales,Mick Fisher,5,3,9,690,,1985
Cliff Wilson,Roger Bales,5,1,9,690,,1985
Rex Williams,Mike Watterson,5,2,9,690,,1985
Mark Wildman,Steve Duggan,5,4,9,690,,1985
Jimmy White,Jack Fitzmaurice,5,0,9,690,,1985
Cliff Thorburn,Bill Oliver,5,0,9,690,,1985
Dennis Taylor,Barry West,5,1,9,690,,1985
David Taylor,Steve Newbury,5,2,9,690,,1985
Kirk Stevens,Gerry Watson,5,0,9,690,,1985
George Scott,Ray Reardon,5,4,9,690,,1985
Joe O'Boye,Perrie Mans,5,3,9,690,,1985
Doug Mountjoy,Tony Chappel,5,1,9,690,,1985
Graham Miles,Dean Reynolds,5,3,9,690,,1985
Tony Meo,Tony Jones,5,2,9,690,,1985
Dave Martin,Mario Morra,5,2,9,690,,1985
Steve Longworth,John Parrott,5,2,9,690,,1985
Tony Knowles,Matt Gibson,5,1,9,690,,1985
Wayne Jones,Willie Thorne,5,0,9,690,,1985
Joe Johnson,Dave Gilbert,5,2,9,690,,1985
Eugene Hughes,Sakchai Sim Ngam,5,1,9,690,,1985
Alex Higgins,Vic Harris,5,1,9,690,,1985
Bob Harris,John Spencer,5,2,9,690,,1985
Mike Hallett,Bernie Mikkelsen,5,3,9,690,,1985
Terry Griffiths,Jack McLaughlin,5,4,9,690,,1985
Silvino Francisco,Billy Kelly,5,2,9,690,,1985
Peter Francisco,John Virgo,5,4,9,690,,1985
Danny Fowler,Bill Werbeniuk,5,1,9,690,,1985
Neal Foulds,Mike Darrington,5,0,9,690,,1985
Ray Edmonds,Dene O'Kane,5,2,9,690,,1985
Tony Drago,Murdo Macleod,5,3,9,690,,1985
Steve Davis,Omprakesh Agrawal,5,0,9,690,,1985
Eddie Charlton,Geoff Foulds,5,1,9,690,,1985
John Campbell,Jimmy van Rensberg,5,4,9,690,,1985
Cliff Wilson,George Scott,5,3,9,690,,1985
Jimmy White,Joe O'Boye,5,4,9,690,,1985
Cliff Thorburn,Mark Wildman,5,2,9,690,,1985
Dennis Taylor,Rex Williams,5,2,9,690,,1985
Kirk Stevens,Graham Miles,5,2,9,690,,1985
Tony Meo,Eugene Hughes,5,3,9,690,,1985
Steve Longworth,David Taylor,5,1,9,690,,1985
Tony Knowles,Ray Edmonds,5,3,9,690,,1985
Joe Johnson,Mike Hallett,5,4,9,690,,1985
Alex Higgins,Neal Foulds,5,3,9,690,,1985
Terry Griffiths,Bob Harris,5,3,9,690,,1985
Silvino Francisco,Dave Martin,5,3,9,690,,1985
Peter Francisco,Wayne Jones,5,3,9,690,,1985
Tony Drago,Eddie Charlton,5,3,9,690,,1985
Steve Davis,Danny Fowler,5,1,9,690,,1985
John Campbell,Doug Mountjoy,5,2,9,690,,1985
Cliff Wilson,Tony Drago,5,2,9,690,,1985
Cliff Thorburn,Joe Johnson,5,1,9,690,,1985
Dennis Taylor,Tony Meo,5,3,9,690,,1985
Kirk Stevens,Steve Longworth,5,3,9,690,,1985
Tony Knowles,John Campbell,5,4,9,690,,1985
Terry Griffiths,Peter Francisco,5,2,9,690,,1985
Silvino Francisco,Jimmy White,5,4,9,690,,1985
Steve Davis,Alex Higgins,5,0,9,690,,1985
Cliff Thorburn,Terry Griffiths,5,1,9,690,,1985
Dennis Taylor,Cliff Wilson,5,2,9,690,,1985
Tony Knowles,Kirk Stevens,5,4,9,690,,1985
Steve Davis,Silvino Francisco,5,2,9,690,,1985
Dennis Taylor,Tony Knowles,9,6,17,690,,1985
Steve Davis,Cliff Thorburn,9,5,17,690,,1985
Steve Davis,Dennis Taylor,10,9,19,690,,1985
Glen Wilkinson,Bert Demarco,5,2,9,691,,1985
Martin Smith,Dessie Sheehan,5,2,9,691,,1985
Sakchai Sim Ngam,David Greaves,5,2,9,691,,1985
Jim Rempe,Pascal Burke,5,3,9,691,,1985
Joe O'Boye,Maurice Parkin,5,3,9,691,,1985
Dennis Hughes,Tony Kearney,5,1,9,691,,1985
Stephen Hendry,Barry West,5,4,9,691,,1985
Mike Darrington,Dave Gilbert,5,2,9,691,,1985
Graham Cripsey,Bernard Bennett,5,3,9,691,,1985
Joe Cagianello,John Hargreaves,5,2,9,691,,1985
Jim Bear,Pat Houlihan,5,2,9,691,,1985
Roger Bales,Tony Drago,5,2,9,691,,1985
Omprakesh Agrawal,Paul Watchorn,5,2,9,691,,1985
Jim Wych,Jim Rempe,5,1,9,691,,1985
Ian Williamson,Jack McLaughlin,5,3,9,691,,1985
Eddie Sinclair,Mike Darrington,5,0,9,691,,1985
George Scott,Jimmy van Rensberg,5,4,9,691,,1985
Colin Roscoe,Geoff Foulds,5,3,9,691,,1985
Steve Newbury,Frank Jonik,5,4,9,691,,1985
Tommy Murphy,Jackie Rea,5,1,9,691,,1985
Mario Morra,Bill Oliver,5,1,9,691,,1985
Graham Miles,Joe O'Boye,5,2,9,691,,1985
Bernie Mikkelsen,Mick Fisher,5,3,9,691,,1985
Eddie McLaughlin,Stephen Hendry,5,3,9,691,,1985
Steve Longworth,Glen Wilkinson,5,0,9,691,,1985
Warren King,Joe Cagianello,5,0,9,691,,1985
Wayne Jones,Martin Smith,5,3,9,691,,1985
Tony Jones,Billy Kelly,5,3,9,691,,1985
Dennis Hughes,Marcel Gauvreau,5,4,9,691,,1985
Bob Harris,Paddy Browne,5,3,9,691,,1985
Matt Gibson,Peter Francisco,5,4,9,691,,1985
Danny Fowler,Omprakesh Agrawal,5,2,9,691,,1985
Robby Foldvari,Vic Harris,5,4,9,691,,1985
Jack Fitzmaurice,Mike Watterson,5,2,9,691,,1985
Patsy Fagan,Derek Mienie,5,4,9,691,,1985
John Dunning,Clive Everton,5,2,9,691,,1985
Steve Duggan,Fred Davis,5,1,9,691,,1985
Les Dodd,Sakchai Sim Ngam,5,4,9,691,,1985
Graham Cripsey,Paul Medati,5,2,9,691,,1985
Tony Chappel,Jim Meadowcroft,5,2,9,691,,1985
Bob Chaperon,Dave Chalmers,5,2,9,691,,1985
Malcolm Bradley,John Rea,5,1,9,691,,1985
Ian Black,Gino Rigitano,5,4,9,691,,1985
Jim Bear,Jim Donnelly,5,2,9,691,,1985
Roger Bales,Ray Edmonds,5,0,9,691,,1985
Cliff Wilson,Colin Roscoe,5,1,9,691,,1985
Jimmy White,Patsy Fagan,5,2,9,691,,1985
Bill Werbeniuk,Ian Williamson,5,2,9,691,,1985
John Virgo,Graham Miles,5,2,9,691,,1985
Willie Thorne,Danny Fowler,5,1,9,691,,1985
Cliff Thorburn,Steve Longworth,5,3,9,691,,1985
Dennis Taylor,Graham Cripsey,5,1,9,691,,1985
David Taylor,Tony Jones,5,4,9,691,,1985
John Spencer,Robby Foldvari,5,4,9,691,,1985
George Scott,Mark Wildman,5,1,9,691,,1985
Dean Reynolds,Bernie Mikkelsen,5,0,9,691,,1985
John Parrott,Wayne Jones,5,3,9,691,,1985
Tommy Murphy,Eugene Hughes,5,3,9,691,,1985
Doug Mountjoy,Jim Wych,5,1,9,691,,1985
Tony Meo,John Dunning,5,0,9,691,,1985
Dave Martin,Eddie Sinclair,5,1,9,691,,1985
Murdo Macleod,Jack Fitzmaurice,5,1,9,691,,1985
Tony Knowles,Eddie McLaughlin,5,1,9,691,,1985
Warren King,Rex Williams,5,3,9,691,,1985
Joe Johnson,Jim Bear,5,1,9,691,,1985
Alex Higgins,Dennis Hughes,5,1,9,691,,1985
Bob Harris,Dene O'Kane,5,3,9,691,,1985
Terry Griffiths,Steve Newbury,5,2,9,691,,1985
Matt Gibson,Eddie Charlton,5,4,9,691,,1985
Neal Foulds,Les Dodd,5,3,9,691,,1985
Steve Duggan,Ray Reardon,5,4,9,691,,1985
Steve Davis,Roger Bales,5,2,9,691,,1985
Tony Chappel,Kirk Stevens,5,3,9,691,,1985
Bob Chaperon,Silvino Francisco,5,3,9,691,,1985
John Campbell,Mario Morra,5,2,9,691,,1985
Malcolm Bradley,Mike Hallett,5,4,9,691,,1985
Ian Black,Perrie Mans,5,4,9,691,,1985
Cliff Wilson,Tony Chappel,5,0,9,691,,1985
Jimmy White,Warren King,5,2,9,691,,1985
Willie Thorne,George Scott,5,1,9,691,,1985
Cliff Thorburn,Dave Martin,5,3,9,691,,1985
Dennis Taylor,Bob Harris,5,3,9,691,,1985
David Taylor,Bill Werbeniuk,5,4,9,691,,1985
Dean Reynolds,Matt Gibson,5,0,9,691,,1985
John Parrott,Tony Meo,5,4,9,691,,1985
Murdo Macleod,Bob Chaperon,5,4,9,691,,1985
Joe Johnson,Malcolm Bradley,5,2,9,691,,1985
Alex Higgins,Tommy Murphy,5,2,9,691,,1985
Terry Griffiths,John Spencer,5,1,9,691,,1985
Neal Foulds,Tony Knowles,5,3,9,691,,1985
Steve Duggan,Ian Black,5,1,9,691,,1985
Steve Davis,John Virgo,5,1,9,691,,1985
John Campbell,Doug Mountjoy,5,1,9,691,,1985
Jimmy White,Dean Reynolds,5,1,9,691,,1985
Cliff Thorburn,John Campbell,5,0,9,691,,1985
Dennis Taylor,Alex Higgins,5,1,9,691,,1985
