player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
Ishpreet Singh Chadha,Ashley Carty,7,0.510936041856229,0.5049998333399998,63,34,380,196,297,138,1731,846,25,11,380,196,14,4,346,168,0.0,1.0
Yuan Sijun,Amir Sarkhosh,7,0.847732715071801,0.6808107108156386,295,156,1891,984,49,21,317,155,53,31,536,300,21,8,175,82,0.0,1.0
Xu Si,Bulcsú Révész,7,0.7338611162888773,0.6124209393479161,227,102,1473,689,36,16,237,114,46,26,527,268,24,12,237,114,0.0,0.6666666666666666
Jimmy Robertson,Allan Taylor,7,0.6364932182719292,0.5634067862621936,777,424,5050,2627,466,214,2735,1310,81,39,643,332,28,13,387,187,0.0,0.5714285714285714
Haydon Pinhey,Tian Pengfei,7,0.3432225137005333,0.4267802273201651,126,56,671,314,580,316,3800,1997,17,5,315,151,21,10,413,203,0.0,0.5714285714285714
Joe O'Connor,Reanne Evans,7,0.9728473750084242,0.8115326747861805,355,178,2180,1106,225,62,1262,470,186,103,789,423,19,6,228,65,0.0,1.0
Florian Nüßle,Liu Hongyu,7,0.3725151803178934,0.440902528097607,86,42,443,231,66,34,415,222,0,0,157,93,43,24,372,197,0.0,0.5714285714285714
Ross Muir,David Lilley,7,0.4039387802743521,0.4557411415821268,305,121,1939,891,282,142,1682,844,28,14,377,174,43,21,470,227,0.0,0.5714285714285714
Stan Moody,Anthony Hamilton,7,0.6403298636636867,0.5652507475670999,80,36,493,244,1062,598,7770,4083,37,22,418,208,16,6,380,175,0.0,0.5714285714285714
Ben Mertens,Thepchaiya Un-Nooh,7,0.2562420554777658,0.382252125230751,116,52,704,349,587,342,4035,2154,17,7,429,215,31,15,541,300,0.0,0.6666666666666666
Sanderson Lam,Alfie Burden,7,0.3868205508364956,0.4476920904256748,289,114,1760,771,827,428,5856,2967,15,5,441,206,37,20,418,207,0.0,0.6666666666666666
Jamie Jones,Ian Burns,7,0.5150352723345792,0.5068745667645342,691,404,4509,2416,513,248,3228,1598,20,7,489,230,18,8,373,177,0.0,0.8
Michael Holt,Daniel Wells,7,0.4904306643721704,0.4956251116502266,1033,582,7179,3788,544,273,3583,1797,29,15,318,167,48,25,505,269,0.0,0.8
Andrew Higginson,He Guoqiang,7,0.3763991151094564,0.4427521454014443,897,511,6198,3343,87,49,553,287,17,7,373,179,22,13,470,255,0.0,0.5714285714285714
Ma Hailong,Joe Perry,7,0.4065907825999159,0.4569816192756902,57,22,355,163,1402,810,9615,5184,15,5,355,163,21,11,499,247,0.0,0.6666666666666666
Marco Fu,David Grace,7,0.6170981549456108,0.5541616527636486,984,573,7335,3968,499,230,3252,1573,15,5,347,173,27,14,390,179,0.0,1.0
Dylan Emery,Peifan Lei,7,0.348251590113029,0.4292283881055083,144,65,822,399,143,72,877,431,29,13,423,203,23,9,339,177,0.0,0.5714285714285714
Graeme Dott,Oliver Lines,7,0.5164013295642876,0.5074994375506203,1201,699,8589,4616,397,191,2393,1170,27,16,437,225,16,6,455,225,0.0,0.5714285714285714
Scott Donaldson,Jimmy White,7,0.7459292301495708,0.6189278548001903,508,268,3258,1658,1589,849,13167,6787,19,9,447,229,13,3,337,133,0.0,0.5714285714285714
Mark Davis,Liam Graham,7,0.8698871121691505,0.6968832820410791,1334,791,9155,4975,71,26,371,147,29,14,481,257,29,11,250,91,0.0,0.6666666666666666
Liam Davies,Anthony McGill,7,0.16429297846297,0.3273929829322395,62,29,361,167,777,462,5151,2797,21,9,238,109,47,29,521,278,0.0,0.5714285714285714
Dominic Dale,Mitchell Mann,7,0.6790334655716898,0.5841905229354074,1127,625,7797,4095,392,175,2366,1109,17,9,436,222,13,3,203,91,0.0,0.5714285714285714
Joshua Cooper,Ben Woollaston,7,0.0822822834792515,0.2621158988083651,74,29,385,173,855,482,5405,2872,7,2,110,50,41,27,515,274,0.0,0.6666666666666666
Jamie Clarke,Louis Heathcote,7,0.4052642027884183,0.4563613127629212,351,173,2111,1043,222,104,1295,636,15,5,410,192,28,14,477,246,0.0,0.6666666666666666
Thor Chuan Leong,Aaron Hill,7,0.3920645840647391,0.4501660026875221,202,75,1270,567,147,70,868,422,26,13,327,161,57,34,472,243,0.0,0.6666666666666666
Stuart Carrington,Long Zehuang,7,0.4306492811221761,0.4681681105837757,531,280,3354,1743,93,47,534,270,28,16,397,203,21,9,375,192,0.0,0.5714285714285714
Jordan Brown,Gong Chenzhi,7,0.5920814957526257,0.542397940774351,354,179,2184,1085,42,21,280,140,24,13,554,262,22,9,280,140,0.0,0.5714285714285714
Wu Yize,Scott Donaldson,7,0.7053268662779104,0.5974857658270161,152,85,1050,551,508,268,3258,1658,53,32,649,351,19,9,447,229,0.0,0.5714285714285714
Kyren Wilson,Marco Fu,7,0.8124499949726253,0.6575736106164225,1112,715,7109,4027,984,573,7335,3968,191,110,1320,773,15,5,347,173,0.0,0.5714285714285714
Robbie Williams,Stuart Bingham,7,0.3558484820461031,0.4329070950345457,578,309,3699,1896,1543,971,10641,6020,24,10,522,275,63,28,819,435,0.0,1.0
Mark Williams,Florian Nüßle,7,0.8515999175968284,0.6835208937363156,1824,1195,13326,7648,86,42,443,231,25,9,832,479,0,0,157,93,0.0,0.8
Chris Wakelin,Michael Holt,7,0.6313550071762073,0.5609454503247162,477,258,3023,1566,1033,582,7179,3788,93,41,938,510,29,15,318,167,0.0,0.5714285714285714
Hossein Vafaei,Fan Zhengyi,7,0.6000303895586184,0.5461185410457796,367,221,2496,1332,208,93,1318,615,82,46,747,422,24,11,594,317,0.0,0.6666666666666666
Matthew Stevens,Jak Jones,7,0.3148993834727192,0.4127763091606651,1150,661,8661,4687,473,236,3002,1459,22,10,466,238,215,111,959,520,0.0,0.6666666666666666
Elliot Slessor,Liam Davies,7,0.8405938136052916,0.6759015277259407,416,209,2530,1258,62,29,361,167,68,35,698,380,21,9,238,109,0.0,1.0
Ishpreet Singh Chadha,Gary Wilson,7,0.3369775660777682,0.4237250775067346,63,34,380,196,764,435,4913,2629,25,11,380,196,59,26,852,438,0.0,0.5714285714285714
Yuan Sijun,Zhou Yuelong,7,0.5095693356278297,0.5043748883497735,295,156,1891,984,531,312,3335,1795,53,31,536,300,65,36,701,365,0.0,0.8
Matthew Selt,Ricky Walden,7,0.4849647276654205,0.4931254332354657,919,498,5882,3060,1193,707,8009,4383,99,46,886,458,59,40,745,388,0.0,1.0
Mark Selby,Haydon Pinhey,7,0.9121878509997996,0.7325306102876052,1624,1109,11503,6694,126,56,671,314,141,85,1190,676,17,5,315,151,0.0,0.6666666666666666
Noppon Saengkham,Dylan Emery,7,0.692311529960642,0.5908547524545943,498,258,3342,1689,144,65,822,399,75,36,736,387,29,13,423,203,0.0,0.8
Neil Robertson,Mark Davis,7,0.685100616527281,0.587223690839335,1319,875,9619,5537,1334,791,9155,4975,72,34,821,453,29,14,481,257,0.0,0.6666666666666666
Jackson Page,Jimmy Robertson,7,0.5760654606907909,0.5349429451582145,233,118,1481,738,777,424,5050,2627,51,22,565,293,81,39,643,332,0.0,0.6666666666666666
Joe O'Connor,Lyu Haotian,7,0.641605432096216,0.5658650028954817,355,178,2180,1106,361,184,2363,1179,186,103,789,423,28,13,576,299,0.0,1.0
Robert Milkins,Wang Yuchen,7,0.6105601107289808,0.551071269307342,1169,670,8058,4288,115,45,736,323,81,36,862,416,25,11,226,117,0.0,0.8
Stephen Maguire,Xu Si,7,0.5382188233953898,0.5174928576663897,1222,787,8916,4997,227,102,1473,689,15,5,557,294,46,26,527,268,0.0,0.6666666666666666
Jack Lisowski,Joshua Cooper,7,0.9142318609422068,0.7344853437972199,834,506,5445,2978,74,29,385,173,55,24,840,458,7,2,110,50,0.0,1.0
Sanderson Lam,Barry Hawkins,7,0.1067737147087952,0.2844487760368946,289,114,1760,771,1383,867,9549,5350,15,5,441,206,98,55,904,516,0.0,0.8
Pang Junxu,Dominic Dale,7,0.7041548710511403,0.596884378259767,219,121,1394,728,1127,625,7797,4095,90,46,830,450,17,9,436,222,0.0,0.6666666666666666
Jamie Jones,Si Jiahui,7,0.2773723663732158,0.3935295129316965,691,404,4509,2416,230,130,1516,810,20,7,489,230,88,42,902,494,0.0,0.6666666666666666
John Higgins,Graeme Dott,7,0.7841899555246323,0.6404919537233386,1917,1351,14835,8743,1201,699,8589,4616,91,54,1154,676,27,16,437,225,0.0,1.0
Ma Hailong,Shaun Murphy,7,0.1173635635857186,0.2931777789064324,57,22,355,163,1403,922,10124,5755,15,5,355,163,93,63,892,516,0.0,0.5714285714285714
David Gilbert,Jordan Brown,7,0.7701459815525172,0.6323937895695628,990,581,6743,3650,354,179,2184,1085,70,32,742,410,24,13,554,262,0.0,0.5714285714285714
Tom Ford,Andrew Higginson,7,0.6339273074659068,0.5621765008857981,982,557,6621,3520,897,511,6198,3343,99,47,831,427,17,7,373,179,0.0,0.6666666666666666
Ryan Day,Ben Mertens,7,0.7088291167182063,0.5992881635083561,1349,794,8871,4820,116,52,704,349,80,40,763,388,17,7,429,215,0.0,0.6666666666666666
Ali Carter,Thor Chuan Leong,7,0.7029806026650167,0.5962826992967879,1372,842,9226,5084,202,75,1270,567,117,56,1037,566,26,13,327,161,0.0,1.0
Luca Brecel,Stuart Carrington,7,0.7203516579445735,0.6052765337748445,668,388,4485,2419,531,280,3354,1743,41,22,688,362,28,16,397,203,0.0,0.6666666666666666
Zhang Anda,Ross Muir,7,0.728275111254584,0.6094497836283252,509,265,3563,1819,305,121,1939,891,41,19,800,436,28,14,377,174,0.0,0.6666666666666666
Mark Allen,Stan Moody,7,0.7752232149046754,0.6352948493228071,1119,745,7934,4513,80,36,493,244,57,33,996,563,37,22,418,208,0.0,0.5714285714285714
Matthew Stevens,David Gilbert,7,0.3185334396534134,0.4145954308705349,1150,661,8661,4687,990,581,6743,3650,22,10,466,238,70,32,742,410,0.0,0.5714285714285714
Yuan Sijun,Mark Allen,7,0.3234078367146668,0.4170245457988005,295,156,1891,984,1119,745,7934,4513,53,31,536,300,57,33,996,563,0.0,0.5714285714285714
Matthew Selt,Jamie Clarke,7,0.7169197076810394,0.6034832498647263,919,498,5882,3060,351,173,2111,1043,99,46,886,458,15,5,410,192,0.0,0.5714285714285714
Mark Selby,Elliot Slessor,7,0.7064965786766507,0.5980868603322034,1624,1109,11503,6694,416,209,2530,1258,141,85,1190,676,68,35,698,380,0.0,0.5714285714285714
Jackson Page,Ishpreet Singh Chadha,7,0.6863077679270944,0.5878295384825115,233,118,1481,738,63,34,380,196,51,22,565,293,25,11,380,196,0.0,0.6666666666666666
Joe O'Connor,Kyren Wilson,7,0.3258572551479267,0.4182406231581638,355,178,2180,1106,1112,715,7109,4027,186,103,789,423,191,110,1320,773,0.0,0.5714285714285714
Stephen Maguire,Mark Williams,7,0.2807899358531167,0.3953209152859906,1222,787,8916,4997,1824,1195,13326,7648,15,5,557,294,25,9,832,479,0.0,0.6666666666666666
Jack Lisowski,Chris Wakelin,7,0.4645031181885513,0.4837557189379275,834,506,5445,2978,477,258,3023,1566,55,24,840,458,93,41,938,510,0.0,0.8
Sanderson Lam,Wu Yize,7,0.1423587160455711,0.3121686694171596,289,114,1760,771,152,85,1050,551,15,5,441,206,53,32,649,351,0.0,0.6666666666666666
Pang Junxu,Zhang Anda,7,0.5314106943491967,0.5143710406970602,219,121,1394,728,509,265,3563,1819,90,46,830,450,41,19,800,436,0.0,0.6666666666666666
Jamie Jones,Robbie Williams,7,0.4159079412233711,0.461327394793492,691,404,4509,2416,578,309,3699,1896,20,7,489,230,24,10,522,275,0.0,0.6666666666666666
John Higgins,Robert Milkins,7,0.7881034579959058,0.6427913242407762,1917,1351,14835,8743,1169,670,8058,4288,91,54,1154,676,81,36,862,416,0.0,1.0
Tom Ford,Neil Robertson,7,0.2911708832817938,0.4007118364916439,982,557,6621,3520,1319,875,9619,5537,99,47,831,427,72,34,821,453,0.0,0.5714285714285714
Ryan Day,Ma Hailong,7,0.7169197076810394,0.6034832498647263,1349,794,8871,4820,57,22,355,163,80,40,763,388,15,5,355,163,0.0,0.6666666666666666
Ali Carter,Hossein Vafaei,7,0.4549849461247727,0.4793866902855513,1372,842,9226,5084,367,221,2496,1332,117,56,1037,566,82,46,747,422,0.0,0.6666666666666666
Luca Brecel,Noppon Saengkham,7,0.5626145694127913,0.5287183569514396,668,388,4485,2419,498,258,3342,1689,41,22,688,362,75,36,736,387,0.0,0.6666666666666666
Mark Selby,Jamie Jones,7,0.8485117931807986,0.6813537337890256,1624,1109,11503,6694,691,404,4509,2416,141,85,1190,676,20,7,489,230,0.0,1.0
Jackson Page,Tom Ford,7,0.5463726874746992,0.5212372149662741,233,118,1481,738,982,557,6621,3520,51,22,565,293,99,47,831,427,0.0,1.0
Joe O'Connor,Matthew Stevens,7,0.698260993708389,0.5938731029341427,355,178,2180,1106,1150,661,8661,4687,186,103,789,423,22,10,466,238,0.0,0.8
Stephen Maguire,Sanderson Lam,7,0.7545108097932872,0.623633628298226,1222,787,8916,4997,289,114,1760,771,15,5,557,294,15,5,441,206,0.0,0.6666666666666666
Jack Lisowski,Matthew Selt,7,0.5054685677142574,0.5024999791668749,834,506,5445,2978,919,498,5882,3060,55,24,840,458,99,46,886,458,0.0,0.6666666666666666
John Higgins,Yuan Sijun,7,0.6765921632853334,0.5829754542011996,1917,1351,14835,8743,295,156,1891,984,91,54,1154,676,53,31,536,300,0.0,1.0
Ali Carter,Ryan Day,7,0.5436568604546561,0.5199893401555818,1372,842,9226,5084,1349,794,8871,4820,117,56,1037,566,80,40,763,388,0.0,0.8
Luca Brecel,Pang Junxu,7,0.51366902727117,0.5062496744995104,668,388,4485,2419,219,121,1394,728,41,22,688,362,90,46,830,450,0.0,0.8
Mark Selby,John Higgins,9,0.5138398540686689,0.5056247627073255,1624,1109,11503,6694,1917,1351,14835,8743,141,85,1190,676,91,54,1154,676,0.0,0.5555555555555556
Stephen Maguire,Jack Lisowski,9,0.4387318882192537,0.47502081252106,1222,787,8916,4997,834,506,5445,2978,15,5,557,294,55,24,840,458,0.0,0.625
Ali Carter,Joe O'Connor,9,0.4296358663679678,0.4712816430485603,1372,842,9226,5084,355,178,2180,1106,117,56,1037,566,186,103,789,423,0.0,0.625
Luca Brecel,Jackson Page,9,0.5824304989902049,0.5336988354329009,668,388,4485,2419,233,118,1481,738,41,22,688,362,51,22,565,293,0.0,0.7142857142857143
Mark Selby,Luca Brecel,11,0.7103328120698551,0.5811509642893937,1624,1109,11503,6694,668,388,4485,2419,141,85,1190,676,41,22,688,362,0.0,0.6666666666666666
Stephen Maguire,Ali Carter,11,0.4210263067102562,0.4706587499542143,1222,787,8916,4997,1372,842,9226,5084,15,5,557,294,117,56,1037,566,0.0,0.6
Mark Selby,Stephen Maguire,17,0.8449410849186523,0.6195173196470847,1624,1109,11503,6694,1222,787,8916,4997,141,85,1190,676,15,5,557,294,0.0,0.6
Wu Yize,Pang Junxu,7,0.5599145707304132,0.5274723043445937,154,86,1063,557,222,123,1411,737,66,38,662,357,107,55,847,459,0.0,1.0
Kyren Wilson,Matthew Selt,7,0.7203516579445735,0.6052765337748445,1114,716,7123,4034,922,500,5899,3070,205,117,1334,780,116,56,903,468,0.0,0.5714285714285714
Hossein Vafaei,Si Jiahui,7,0.5354968818114487,0.5162442810620724,369,222,2508,1338,231,130,1522,812,94,52,759,428,94,44,908,496,0.0,0.5714285714285714
Judd Trump,Gary Wilson,7,0.8485117931807986,0.6813537337890256,1522,1098,10500,6355,765,435,4920,2632,157,97,1476,926,66,29,859,441,0.0,0.6666666666666666
Xu Si,Ding Junhui,7,0.2476189484091354,0.3775406687981454,229,103,1485,695,1026,682,7896,4497,58,32,539,274,48,26,810,446,0.0,0.5714285714285714
Mark Selby,Jackson Page,7,0.7382850049697135,0.6147918694922195,1630,1115,11553,6726,237,121,1504,752,191,117,1240,708,74,36,588,307,0.0,0.5714285714285714
Jimmy Robertson,Mark Allen,7,0.2197677794533584,0.3618138866909944,779,425,5063,2633,1121,746,7948,4520,94,45,656,338,71,40,1010,570,0.0,0.6666666666666666
Neil Robertson,Yuan Sijun,7,0.5854263042586716,0.5392938058983595,1321,876,9632,5544,299,159,1911,996,85,41,834,460,73,43,556,312,0.0,1.0
Shaun Murphy,Ben Woollaston,7,0.7029806026650167,0.5962826992967879,1404,922,10131,5758,856,482,5411,2874,100,66,899,519,47,29,521,276,0.0,0.5714285714285714
Jack Lisowski,Zhang Anda,7,0.5436568604546561,0.5199893401555818,838,509,5468,2993,511,266,3575,1825,78,39,863,473,53,25,812,442,0.0,0.6666666666666666
Peifan Lei,Elliot Slessor,7,0.4039387802743521,0.4557411415821268,144,72,884,434,418,210,2541,1265,30,12,346,180,79,42,709,387,0.0,0.6666666666666666
John Higgins,Ali Carter,7,0.6814665603465866,0.585404569129465,1921,1354,14856,8759,1377,846,9259,5105,112,70,1175,692,150,77,1070,587,0.0,0.5714285714285714
Barry Hawkins,Tom Ford,7,0.7203516579445735,0.6052765337748445,1384,867,9554,5351,985,559,6638,3528,103,56,909,517,116,55,848,435,0.0,0.8
Xiao Guodong,Jak Jones,7,0.6530083881296338,0.5713839816769324,805,470,5065,2787,474,236,3008,1461,103,62,929,514,221,113,965,522,0.0,0.5714285714285714
David Gilbert,Chris Wakelin,7,0.5177671819164105,0.5081242849062608,992,582,6757,3657,479,259,3035,1571,84,39,756,417,105,46,950,515,0.0,0.5714285714285714
Stuart Bingham,Mark Williams,7,0.3419698023265051,0.4261687424083906,1544,971,10645,6020,1826,1196,13337,7654,67,28,823,435,36,15,843,485,0.0,0.6666666666666666
Hossein Vafaei,Xu Si,7,0.6454220086166967,0.5677065480733601,369,222,2508,1338,229,103,1485,695,94,52,759,428,58,32,539,274,0.0,0.5714285714285714
Mark Selby,Jimmy Robertson,7,0.8160262378047215,0.6598217549720575,1630,1115,11553,6726,779,425,5063,2633,191,117,1240,708,94,45,656,338,0.0,0.6666666666666666
Neil Robertson,David Gilbert,7,0.5867595016023184,0.5399148845555657,1321,876,9632,5544,992,582,6757,3657,85,41,834,460,84,39,756,417,0.0,0.8
Shaun Murphy,Barry Hawkins,7,0.5504420624351876,0.523108525489089,1404,922,10131,5758,1384,867,9554,5351,100,66,899,519,103,56,909,517,0.0,0.8
John Higgins,Kyren Wilson,7,0.5054685677142574,0.5024999791668749,1921,1354,14856,8759,1114,716,7123,4034,112,70,1175,692,205,117,1334,780,0.0,0.6666666666666666
Xiao Guodong,Peifan Lei,7,0.7608368593181393,0.6271477663131956,805,470,5065,2787,144,72,884,434,103,62,929,514,30,12,346,180,0.0,0.5714285714285714
Stuart Bingham,Wu Yize,7,0.4279607021974466,0.4669233776338953,1544,971,10645,6020,154,86,1063,557,67,28,823,435,66,38,662,357,0.0,0.6666666666666666
Judd Trump,Hossein Vafaei,9,0.790733578545378,0.6288998381516232,1522,1098,10500,6355,369,222,2508,1338,157,97,1476,926,94,52,759,428,0.0,1.0
Neil Robertson,Xiao Guodong,9,0.4190735991048983,0.4669233776338953,1321,876,9632,5544,805,470,5065,2787,85,41,834,460,103,62,929,514,0.0,0.625
Shaun Murphy,John Higgins,9,0.4493867162907201,0.4793866902855513,1404,922,10131,5758,1921,1354,14856,8759,100,66,899,519,112,70,1175,692,0.0,0.625
Stuart Bingham,Mark Selby,9,0.2568646622142716,0.3953209152859906,1544,971,10645,6020,1630,1115,11553,6726,67,28,823,435,191,117,1240,708,0.0,0.5555555555555556
Neil Robertson,Shaun Murphy,11,0.4127589748746987,0.4675456936126812,1321,876,9632,5544,1404,922,10131,5758,85,41,834,460,100,66,899,519,0.0,0.5454545454545454
Stuart Bingham,Judd Trump,11,0.151211605858923,0.351489125261079,1544,971,10645,6020,1522,1098,10500,6355,67,28,823,435,157,97,1476,926,0.0,0.6666666666666666
Neil Robertson,Stuart Bingham,19,0.6882331723925365,0.5553966483205892,1321,876,9632,5544,1544,971,10645,6020,85,41,834,460,67,28,823,435,0.0,1.0
Kyren Wilson,Mark Allen,11,0.572333394721473,0.5268491486891144,1116,717,7136,4040,1122,746,7954,4522,218,123,1347,786,77,42,1016,572,0.0,0.6666666666666666
Mark Williams,Ding Junhui,11,0.4881585515169254,0.4956251116502266,1827,1196,13343,7656,1027,682,7903,4500,42,17,849,487,55,29,817,449,0.0,0.75
Judd Trump,Peifan Lei,11,0.8882120246673187,0.6737070994545215,1525,1100,10520,6367,146,73,897,441,177,109,1496,938,43,19,359,187,0.0,0.75
Mark Selby,Si Jiahui,11,0.7411666221738994,0.5944759307482401,1633,1117,11575,6738,232,130,1529,815,213,129,1262,720,101,47,915,499,0.0,0.6666666666666666
Neil Robertson,Stuart Bingham,11,0.7315507747727399,0.5902502519301834,1326,881,9670,5573,1549,975,10685,6039,123,70,872,489,107,47,863,454,0.0,0.6
Shaun Murphy,Barry Hawkins,11,0.5888897906976714,0.5330766223661046,1408,925,10162,5776,1386,868,9564,5356,131,84,930,537,113,61,919,522,0.0,0.6
John Higgins,Chris Wakelin,11,0.7558938862654132,0.6010878788483698,1924,1356,14877,8770,480,259,3042,1574,133,81,1196,703,112,49,957,518,0.0,0.5454545454545454
Xiao Guodong,Wu Yize,11,0.6198729648761532,0.5448788923735801,808,472,5087,2798,156,87,1073,563,125,73,951,525,76,44,672,363,0.0,0.5454545454545454
Kyren Wilson,Mark Williams,11,0.5888897906976714,0.5330766223661046,1116,717,7136,4040,1827,1196,13343,7656,218,123,1347,786,42,17,849,487,0.0,0.6666666666666666
Judd Trump,Shaun Murphy,11,0.6374648969394331,0.5516896693427,1525,1100,10520,6367,1408,925,10162,5776,177,109,1496,938,131,84,930,537,0.0,1.0
Neil Robertson,Mark Selby,11,0.5118414484830749,0.5043748883497735,1326,881,9670,5573,1633,1117,11575,6738,123,70,872,489,213,129,1262,720,0.0,0.6666666666666666
John Higgins,Xiao Guodong,11,0.5706698968477705,0.5262259093720687,1924,1356,14877,8770,808,472,5087,2798,133,81,1196,703,125,73,951,525,0.0,0.5454545454545454
Kyren Wilson,Neil Robertson,11,0.4915411881910032,0.4968750406894683,1116,717,7136,4040,1326,881,9670,5573,218,123,1347,786,123,70,872,489,0.0,0.5454545454545454
Judd Trump,John Higgins,11,0.6085391782790425,0.5405358392737893,1525,1100,10520,6367,1924,1356,14877,8770,177,109,1496,938,133,81,1196,703,0.0,0.6
Kyren Wilson,Judd Trump,19,0.3355003742442319,0.4520230623632036,1116,717,7136,4040,1525,1100,10520,6367,218,123,1347,786,177,109,1496,938,0.0,0.5263157894736842
Mark Selby,Si Jiahui,19,0.7970725823510754,0.5932699921071872,1635,1118,11593,6747,233,130,1538,818,231,138,1280,729,110,50,924,502,0.0,0.625
Ding Junhui,Mark Williams,19,0.4670017257663631,0.4906260984783392,1028,682,7911,4502,1829,1197,13360,7665,63,31,825,451,59,26,866,496,0.0,0.7692307692307693
Barry Hawkins,Shaun Murphy,19,0.4104832201706214,0.4743974116753822,1387,868,9574,5360,1410,926,10178,5782,123,65,929,526,147,90,946,543,0.0,0.9090909090909092
Xiao Guodong,Wu Yize,19,0.650329410133084,0.5436386872370789,810,473,5109,2809,157,87,1084,568,147,84,973,536,87,49,683,368,0.0,0.5555555555555556
Mark Selby,Neil Robertson,19,0.4494825603047424,0.4856289593029398,1635,1118,11593,6747,1329,883,9700,5590,231,138,1280,729,153,87,902,506,0.0,0.9090909090909092
Ding Junhui,Kyren Wilson,19,0.2944714783461281,0.4390545496752837,1028,682,7911,4502,1120,721,7184,4068,63,31,825,451,266,151,1395,814,0.0,0.6666666666666666
John Higgins,Xiao Guodong,19,0.5830685315489563,0.523732154126561,1927,1358,14909,8786,810,473,5109,2809,165,97,1228,719,147,84,973,536,0.0,0.7692307692307693
Barry Hawkins,Judd Trump,19,0.1907943644049575,0.4019131396677965,1387,868,9574,5360,1529,1103,10563,6394,123,65,929,526,220,136,1539,965,0.0,0.6666666666666666
Mark Selby,Ding Junhui,19,0.6150457344108478,0.5330766223661046,1635,1118,11593,6747,1028,682,7911,4502,231,138,1280,729,63,31,825,451,0.0,0.8333333333333334
John Higgins,Barry Hawkins,19,0.650329410133084,0.5436386872370789,1927,1358,14909,8786,1387,868,9574,5360,165,97,1228,719,123,65,929,526,0.0,0.5882352941176471
John Higgins,Mark Selby,19,0.5329982742336363,0.5093739015216607,1927,1358,14909,8786,1635,1118,11593,6747,165,97,1228,719,231,138,1280,729,0.0,0.5555555555555556
