,Player1,Player2,Score1,Score2,Best Of,Round Name,Match Date,Tournament Name,Tournament id,Year,tournament_start_date
9351,Gary Thomson,Carl Bennett,4,3,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9352,Joshua Thomond,Dean Reynolds,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9353,Jason Tart,Danny Brindle,4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9354,Oliver Sykes,Chae Ross,4,3,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9355,Hayden Staniland,Lucky Vatnani,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9356,James Silverwood,Sam McKay,4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9357,Jordan Shepherd,Scott Rogan,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9358,Andrew Robson,James Kirk,4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9359,Ben Robinson,Neil Jones,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9360,Matthew Roberts,Andy Neck,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9361,Zack Richardson,Luke Simmonds,4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9362,Bulcsú Révész,Alfie Lee,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9363,Laxman Rawat,Julien Leifert,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9364,Fergal Quinn (II),Gary Widdecombe,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9365,Liam Pullen,Mark Lloyd,4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9366,Luke Pinches,Stephen Kershaw,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9367,Riley Parsons,Ronnie Sullivan,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9368,John Parkin,Ronnie Kralj,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9369,Phil O'Kane,Andrew Doherty,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9370,Aidan Murphy,Kyle Holland,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9371,Josh Mulholland,Michael Robert Joyce,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9372,Nicolas Mortreux,Jake Robinson,4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9373,Faizaan Mohammed,Nigel Clarke,4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9374,Darren McVicar,Ayaan Iqbal,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9375,Tom Maxfield,Robbie Mcguigan,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9376,Elias Martin-Beris,Zac Cosker,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9377,Ian Martin,Andy Marriott,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9378,Bash Maqsood,Arturs Kengis,4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9379,Jed Mann,Manuel Ederer,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9380,Samuel Lee-Stevens,Andrew Tapper,4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9381,Anthony Krysa,Andrew Milliard,4,3,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9382,Antoni Kowalski,Ronnie Blake,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9383,Neal Jones,Andrei Orzan,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9384,Nathan Jones,Mike Finn,4,3,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9385,Amaan Iqbal,Francisco Domingues,4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9386,Halim Hussain,Pommy Kang,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9387,Robin Hull,Richard Pipe,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9388,Darryl Hill,Daniel Walker,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9389,James Height,Simon Dent,4,3,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9390,Louis Heathcote,Marc Shaw,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9391,Brandon Hall,Mandeep Singh,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9392,Jack Haley,John Fearick,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9393,Gerard Greene,James Burrett,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9394,Vladislav Gradinari,Juan Pedro Duran,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9395,Aman Goel,Edward Warr,4,2,7,Round 1,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9396,Matthew Glasby,Tom Peasland,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9397,Joe Fenton,Imran Puri,4,2,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9398,Edwin Depoorter,Robert Cloherty,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9399,Paul Deaville,Heather Clare,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9400,Alfie Davies,Daniel Webb,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9401,Jeff Cundy,Ben Pacan,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9402,Jake Crofts,Rees Carter,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9403,Neil Craycraft,Aristos Pampouris,4,3,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9404,Joshua Cooper,Abdul Raheem,4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9405,Alex Clenshaw,Bradley Tyson,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9406,Rhys Clark,Dale Prime,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9407,Wang Chooi Tan,Ian Desmier,4,1,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9408,Stuart Carrington,Sheldon O’Connor,4,0,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9409,Aaron Busuttil,Riley Powell,4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9410,Paul Burrell,Andrew Greaves,4,3,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9411,Gary Britton,Tam Mustafa,4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9412,Kayden Brierley,Aidan Gallagher,4,3,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9413,Jack Bradford,Ross Bulman,4,3,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9414,Jack Borwick,Daniel Young (II),4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9415,Connor Benzey,Evan Plummer (II),4,2,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9416,Scott Bell,Adam Williams,4,3,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9417,Simon Bedford,Jeremiah Connors,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9418,Jamie Barrett,Dylan Smith,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9419,Yulu Bai,Mohammed Rangzib,4,3,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9420,David Allender,Gary Miller,4,1,7,Round 1,2023-05-27,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9421,Labeeb Ahmed,Kriangsak Chiranothai,4,0,7,Round 1,2023-05-26,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9422,Dean Young,David Allender,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9423,Daniel Womersley,Wayne Townsend,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9424,Sydney Wilson,Jake Crofts,4,2,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9425,Patrick Whelan,Sean Maddocks,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9426,Alexander Ursenbacher,Wang Chooi Tan,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9427,Lewis Ullah,James Silverwood,4,2,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9428,Chris Totten,Jack Haley,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9429,Joshua Thomond,Aman Goel,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9430,Martyn Taylor,Edwin Depoorter,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9431,Alex Taubman,Faizaan Mohammed,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9432,Craig Steadman,Yulu Bai,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9433,Hayden Staniland,Rhys Clark,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9434,Jordan Shepherd,Farakh Ajaib,4,1,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9435,Eden Sharav,Jason Tart,4,3,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9436,Lee Shanker,Nicolas Mortreux,4,1,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9437,Zack Richardson,Laxman Rawat,4,3,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9438,Bulcsú Révész,Aidan Murphy,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9439,Fergal Quinn (II),Tom Maxfield,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9440,Liam Pullen,Jed Mann,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9441,Haydon Pinhey,Matthew Roberts,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9442,Barry Pinches,Nathan Jones,4,3,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9443,Riley Parsons,Mitchell Mann,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9444,John Parkin,Hamim Hussain,4,3,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9445,Andrew Pagett,Amaan Iqbal,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9446,Brian Ochoiski,Andrew Robson,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9447,Jamie O'Neill,Robin Hull,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9448,Phil O'Kane,Ryan Davies,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9449,Josh Mulholland,Luke Pinches,4,3,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9450,Alex Millington,Antoni Kowalski,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9451,Rory McLeod,Gary Thomson,4,3,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9452,Sean McAllister,Jack Borwick,4,1,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9453,Bash Maqsood,Niel Vincent,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9454,Peter Lines,Ben Robinson,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9455,Daan Leyssen Janssen,Jason Wright,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9456,James Lee,Joe Fenton,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9457,Duane Jones,Stuart Watson,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9458,Halim Hussain,Saqib Nasir,4,3,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9459,Michael Holt,Jeff Cundy,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9460,Daniel Holoyda,Ian Martin,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9461,Andrew Higginson,Labeeb Ahmed,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9462,Louis Heathcote,Alex Clenshaw,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9463,Jack Harris,Elias Martin-Beris,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9464,Steven Hallworth,James Height,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9465,Brandon Hall,Kuldesh Johal,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9466,Gerard Greene,Anthony Krysa,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9467,Matthew Glasby,Jack Bradford,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9468,Ben Fortey,Vladislav Gradinari,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9469,Umut Dikme,Darren McVicar,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9470,Paul Deaville,Florian Nüßle,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9471,Liam Davies,Paul Burrell,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9472,Alfie Davies,Jamie Wilson,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9473,Joshua Cooper,Neal Jones,4,2,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9474,Michael Collumb,Darryl Hill,4,2,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9475,Harvey Chandler,Samuel Lee-Stevens,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9476,Billy Joe Castle,Mark Vincent,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9477,Stuart Carrington,Scott Bell,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9478,Aaron Busuttil,George Pragnell (II),4,1,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9479,Alfie Burden,Neil Craycraft,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9480,Gary Britton,Tony Knowles,4,2,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9481,Kayden Brierley,Tyler Rees,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9482,Iulian Boiko,Oliver Sykes,4,3,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9483,Connor Benzey,Peter Devlin,4,0,7,Last 128,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9484,Simon Bedford,Keith Keldie,4,1,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9485,Jamie Barrett,Fraser Patrick,4,0,7,Last 128,2023-05-28,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9486,Dean Young,Bash Maqsood,4,1,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9487,Daniel Womersley,Connor Benzey,4,3,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9488,Sydney Wilson,Jordan Shepherd,4,0,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9489,Patrick Whelan,Rory McLeod,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9490,Alexander Ursenbacher,Daan Leyssen Janssen,4,1,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9491,Chris Totten,Daniel Holoyda,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9492,Joshua Thomond,Umut Dikme,4,3,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9493,Alex Taubman,Brian Ochoiski,4,0,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9494,Craig Steadman,Lewis Ullah,4,2,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9495,Hayden Staniland,Michael Holt,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9496,Lee Shanker,Sean McAllister,4,3,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9497,Zack Richardson,Jack Harris,4,0,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9498,Fergal Quinn (II),Ben Fortey,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9499,Liam Pullen,Gary Britton,4,3,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9500,Haydon Pinhey,Bulcsú Révész,4,3,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9501,Barry Pinches,Peter Lines,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9502,Andrew Pagett,Gerard Greene,4,2,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9503,Jamie O'Neill,Kayden Brierley,4,2,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9504,Josh Mulholland,Halim Hussain,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9505,Duane Jones,Paul Deaville,4,1,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9506,Andrew Higginson,Billy Joe Castle,4,3,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9507,Louis Heathcote,Phil O'Kane,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9508,Steven Hallworth,Eden Sharav,4,1,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9509,Brandon Hall,Michael Collumb,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9510,Alfie Davies,Martyn Taylor,4,3,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9511,Joshua Cooper,Riley Parsons,4,1,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9512,Stuart Carrington,Harvey Chandler,4,2,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9513,Aaron Busuttil,Alex Millington,4,2,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9514,Alfie Burden,James Lee,4,1,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9515,Iulian Boiko,Liam Davies,4,2,7,Last 64,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9516,Simon Bedford,Matthew Glasby,4,2,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9517,Jamie Barrett,John Parkin,4,1,7,Last 64,2023-05-29,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9518,Daniel Womersley,Aaron Busuttil,4,0,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9519,Sydney Wilson,Joshua Cooper,4,0,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9520,Patrick Whelan,Alfie Davies,4,3,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9521,Alexander Ursenbacher,Chris Totten,4,1,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9522,Alex Taubman,Dean Young,4,2,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9523,Fergal Quinn (II),Brandon Hall,4,3,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9524,Liam Pullen,Craig Steadman,4,3,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9525,Haydon Pinhey,Duane Jones,4,3,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9526,Barry Pinches,Simon Bedford,4,1,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9527,Andrew Pagett,Lee Shanker,4,0,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9528,Jamie O'Neill,Joshua Thomond,4,3,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9529,Andrew Higginson,Hayden Staniland,4,1,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9530,Steven Hallworth,Zack Richardson,4,2,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9531,Alfie Burden,Louis Heathcote,4,2,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9532,Iulian Boiko,Stuart Carrington,4,3,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9533,Jamie Barrett,Josh Mulholland,4,3,7,Last 32,2023-05-30,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9534,Alexander Ursenbacher,Alfie Burden,4,2,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9535,Alex Taubman,Steven Hallworth,4,2,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9536,Liam Pullen,Sydney Wilson,4,2,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9537,Haydon Pinhey,Jamie Barrett,4,1,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9538,Barry Pinches,Patrick Whelan,4,0,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9539,Andrew Pagett,Daniel Womersley,4,2,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9540,Andrew Higginson,Fergal Quinn (II),4,1,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
9541,Iulian Boiko,Jamie O'Neill,4,3,7,Last 16,2023-05-31,2023 Q School - Event 1,5674,2023,2023-05-26 00:00:00
